CLIENT_NUM,Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_months,Credit_Limit,Total_Revolving_Bal,Total_Trans_Amt
807226683,Existing Customer,48,M,3,Unknown,Single,$40K - $60K,Blue,43,6,1,5279,1115,1642
717806133,Existing Customer,40,M,2,Uneducated,Divorced,$60K - $80K,Blue,29,5,3,23603,0,1382
720615708,Existing Customer,57,M,0,Uneducated,Married,$40K - $60K,Blue,45,6,2,2601,0,1232
714511758,Existing Customer,45,M,4,Graduate,Single,$80K - $120K,Blue,40,4,3,6363,1029,1542
715050408,Existing Customer,41,M,3,High School,Single,$80K - $120K,Blue,36,4,3,8029,1576,1094
721132233,Existing Customer,42,F,4,Uneducated,Married,Less than $40K,Blue,31,2,2,2410,1769,1217
719211558,Attrited Customer,45,M,2,Graduate,Single,$60K - $80K,Blue,36,1,1,3401,0,744
712069008,Existing Customer,42,F,4,Uneducated,Married,Less than $40K,Blue,23,4,2,2260,1007,1614
715996983,Existing Customer,47,M,4,Uneducated,Divorced,$80K - $120K,Blue,30,5,2,17682,2481,1747
773466258,Existing Customer,48,F,4,High School,Married,$40K - $60K,Blue,42,3,1,4206,1100,1144
798983508,Existing Customer,43,M,1,Graduate,Single,$80K - $120K,Silver,37,4,3,34516,1440,1575
719117433,Existing Customer,41,M,4,High School,Unknown,$80K - $120K,Blue,36,4,3,23018,2168,1463
716451183,Existing Customer,54,F,1,Uneducated,Married,$40K - $60K,Blue,44,5,2,5556,1711,1706
718621608,Attrited Customer,54,F,2,High School,Married,Unknown,Blue,44,3,3,6094,0,909
715085733,Existing Customer,61,M,0,Graduate,Married,$40K - $60K,Blue,52,3,1,2939,1999,2434
788977833,Existing Customer,61,M,0,Uneducated,Married,$80K - $120K,Blue,48,2,1,5362,1274,1876
720272958,Attrited Customer,48,M,2,High School,Married,$120K +,Blue,36,3,3,27126,0,1000
708421833,Existing Customer,45,F,4,Graduate,Single,Less than $40K,Blue,36,6,3,3342,2517,1139
709173108,Attrited Customer,54,F,4,Graduate,Married,Unknown,Blue,40,6,2,2532,2221,799
709879458,Existing Customer,54,F,3,Doctorate,Married,Unknown,Blue,46,2,2,1900,1376,1881
715120608,Existing Customer,44,M,3,Graduate,Single,$60K - $80K,Blue,37,2,3,14546,1703,1273
770632758,Existing Customer,50,F,4,Doctorate,Single,Unknown,Blue,36,2,3,2521,1608,1328
779078733,Existing Customer,55,M,2,Doctorate,Married,$60K - $80K,Blue,36,3,4,16427,1682,1579
771742533,Existing Customer,48,M,2,Graduate,Unknown,$40K - $60K,Blue,36,5,1,13068,1718,937
720250158,Existing Customer,45,M,2,College,Single,$60K - $80K,Blue,33,6,3,23218,1814,1749
716458983,Existing Customer,60,M,0,High School,Married,$40K - $60K,Blue,36,5,1,3281,837,1424
713747733,Existing Customer,55,M,2,High School,Married,$40K - $60K,Blue,47,5,3,3096,2217,2011
712270158,Existing Customer,62,F,0,High School,Married,$40K - $60K,Blue,52,5,2,2052,1250,1208
789562383,Existing Customer,38,F,1,High School,Unknown,Less than $40K,Blue,30,2,3,1438.3,583,1259
754897008,Existing Customer,46,M,3,High School,Single,$40K - $60K,Blue,39,2,3,9432,1418,1319
819700533,Existing Customer,50,M,0,High School,Single,$120K +,Silver,45,5,2,14938,2303,949
712890408,Existing Customer,45,M,2,Uneducated,Married,$60K - $80K,Blue,36,5,3,2221,1343,1338
720248208,Existing Customer,47,M,3,Post-Graduate,Divorced,$60K - $80K,Blue,37,6,3,5731,1577,1554
779749908,Existing Customer,48,M,4,College,Married,$60K - $80K,Gold,33,2,2,34516,2061,1350
717401883,Existing Customer,35,M,3,Uneducated,Married,$60K - $80K,Blue,22,5,2,6985,1130,1694
721509558,Existing Customer,51,M,2,Graduate,Married,$120K +,Blue,42,3,3,24221,1707,1678
710572458,Existing Customer,36,F,3,High School,Married,Unknown,Blue,24,4,1,15439,0,2069
714576183,Existing Customer,47,M,4,Graduate,Single,$80K - $120K,Blue,36,6,3,21637,2030,1222
721425558,Existing Customer,52,M,2,Graduate,Single,$120K +,Blue,37,2,3,14543,0,1536
711109908,Existing Customer,43,F,4,Uneducated,Married,Less than $40K,Blue,36,2,1,9684,2475,1400
715203108,Existing Customer,63,M,2,High School,Married,$40K - $60K,Blue,36,2,2,5007,930,1050
710027508,Existing Customer,61,M,0,Graduate,Married,$60K - $80K,Blue,54,3,2,1616,1047,1389
787464408,Existing Customer,53,M,2,Uneducated,Single,$60K - $80K,Blue,40,5,2,19116,0,1184
783542133,Existing Customer,53,F,3,Graduate,Married,Less than $40K,Blue,47,5,6,2759,2223,2093
708330858,Attrited Customer,57,M,3,Graduate,Married,$120K +,Blue,38,2,3,8249,1381,678
714426783,Existing Customer,38,F,2,Graduate,Single,Unknown,Blue,31,2,3,14041,2154,1467
712701333,Existing Customer,53,M,3,High School,Married,$60K - $80K,Blue,43,5,3,5264,2169,1219
709494483,Existing Customer,63,F,0,Unknown,Married,Less than $40K,Blue,54,4,2,2420,1912,1730
773373108,Existing Customer,49,F,4,High School,Married,Less than $40K,Blue,43,4,2,2826,2070,1025
715812258,Existing Customer,45,M,2,High School,Married,$80K - $120K,Blue,34,5,5,12518,1539,1165
778286433,Existing Customer,67,M,0,Graduate,Married,$40K - $60K,Blue,56,4,2,5876,1297,2133
789270033,Existing Customer,48,M,3,Graduate,Single,$80K - $120K,Silver,37,3,2,34516,0,1122
711569433,Existing Customer,51,F,2,Uneducated,Divorced,Less than $40K,Blue,38,4,1,9648,1926,1083
720214833,Existing Customer,52,M,2,High School,Single,$80K - $120K,Silver,40,3,3,34516,2177,1234
709346133,Existing Customer,55,F,2,Uneducated,Married,Unknown,Blue,35,3,3,3025,2376,1277
788194458,Existing Customer,34,M,3,High School,Married,$60K - $80K,Blue,26,4,3,3265,2517,1843
720779733,Existing Customer,56,M,1,Uneducated,Married,$120K +,Blue,36,3,2,6041,1355,1747
717424458,Existing Customer,44,F,2,Post-Graduate,Married,Less than $40K,Blue,36,3,3,2293,1823,1166
708820308,Existing Customer,47,M,3,Post-Graduate,Unknown,$80K - $120K,Blue,36,6,2,13399,2505,1326
710558058,Existing Customer,46,F,3,Unknown,Married,Less than $40K,Blue,38,4,3,4317,2517,1619
770590758,Existing Customer,43,F,3,Graduate,Single,$40K - $60K,Blue,29,5,2,3378,1069,1285
718490658,Existing Customer,50,F,1,Graduate,Single,Less than $40K,Blue,36,4,1,5012,2242,1142
711985833,Existing Customer,38,F,4,Uneducated,Single,Less than $40K,Blue,30,4,1,2569,1605,1190
708967608,Existing Customer,53,F,1,Graduate,Single,Less than $40K,Blue,45,3,1,3471,1785,1052
718505958,Existing Customer,43,M,5,Graduate,Divorced,$120K +,Silver,31,5,3,34516,1699,1628
715024233,Existing Customer,53,M,1,High School,Married,$120K +,Blue,36,6,3,3312,1844,1740
779249583,Existing Customer,56,F,1,Graduate,Married,Less than $40K,Blue,38,4,3,2578,2462,1378
709278258,Attrited Customer,54,M,2,Unknown,Married,$40K - $60K,Blue,44,4,3,2902,2517,996
778928283,Existing Customer,57,F,3,High School,Married,Less than $40K,Blue,39,3,2,2742,2321,1389
712299858,Existing Customer,62,M,1,High School,Married,Less than $40K,Blue,53,5,3,2077,1571,1365
799224108,Existing Customer,46,F,4,Graduate,Single,Less than $40K,Blue,40,5,1,6265,1942,1715
809976033,Existing Customer,49,M,2,Uneducated,Married,$60K - $80K,Blue,44,6,3,7819,1560,1582
716203308,Existing Customer,52,M,3,Graduate,Single,$80K - $120K,Blue,42,6,3,2731,1692,1220
714871683,Attrited Customer,58,M,1,Uneducated,Married,$40K - $60K,Blue,36,2,4,1438.3,537,715
716139933,Existing Customer,54,M,0,High School,Married,$80K - $120K,Blue,36,3,1,16286,1710,2552
716984658,Existing Customer,49,M,1,Graduate,Married,$120K +,Blue,39,3,2,34516,0,1106
713086008,Existing Customer,58,F,3,High School,Married,Less than $40K,Blue,47,6,1,2609,2439,1731
713773458,Existing Customer,52,M,2,High School,Single,$60K - $80K,Blue,45,5,3,7567,1173,1435
719242533,Existing Customer,41,M,5,High School,Married,$60K - $80K,Blue,33,5,3,22770,2517,1882
772712658,Existing Customer,62,F,0,Uneducated,Married,Less than $40K,Blue,50,5,1,3791,1648,2058
788868858,Existing Customer,54,M,2,Graduate,Married,Less than $40K,Blue,39,4,4,2702,2517,1658
811898133,Existing Customer,40,F,3,High School,Divorced,Less than $40K,Blue,35,3,1,2555,2117,1334
788808633,Existing Customer,43,M,3,Graduate,Married,$80K - $120K,Blue,26,5,3,2355,1090,1441
779804208,Existing Customer,53,F,2,Graduate,Single,$40K - $60K,Blue,42,6,2,5332,0,1371
781391058,Existing Customer,55,M,1,Uneducated,Single,$40K - $60K,Blue,49,6,3,1443,1375,1991
790134408,Existing Customer,46,M,4,Graduate,Single,$60K - $80K,Blue,39,6,2,10741,755,1278
788853258,Existing Customer,41,M,1,Uneducated,Married,$60K - $80K,Blue,25,3,2,7984,1503,1734
711857733,Existing Customer,49,M,3,Uneducated,Single,$60K - $80K,Blue,32,3,2,18584,2517,1330
822969858,Existing Customer,61,F,0,Graduate,Married,Unknown,Blue,56,4,1,5585,1465,1787
719554758,Existing Customer,46,M,2,Uneducated,Married,$80K - $120K,Blue,38,6,3,34516,2165,1672
711643458,Existing Customer,50,F,1,Uneducated,Married,Less than $40K,Blue,43,6,3,1438.3,0,1439
788830683,Existing Customer,40,M,2,Graduate,Single,$80K - $120K,Blue,24,5,1,2478,2031,1558
807030858,Existing Customer,51,M,4,High School,Single,$120K +,Blue,46,6,3,34516,2274,1795
793059108,Existing Customer,50,F,2,Graduate,Married,$40K - $60K,Blue,44,6,2,2339,1440,893
716568708,Existing Customer,47,F,2,Graduate,Married,Less than $40K,Blue,36,6,3,2726,0,1099
828281733,Existing Customer,43,M,4,Unknown,Married,$120K +,Blue,39,3,3,14881,848,1408
717229158,Existing Customer,36,F,4,Graduate,Married,$40K - $60K,Blue,36,6,3,1628,969,1893
715915458,Existing Customer,47,F,2,Graduate,Married,Less than $40K,Blue,34,5,2,3156,1644,1151
819129858,Existing Customer,46,F,2,Graduate,Single,Less than $40K,Blue,41,5,3,4745,1270,1519
713441958,Existing Customer,46,M,2,High School,Married,$120K +,Blue,36,5,3,19727,1785,1245
719091333,Existing Customer,52,M,0,Uneducated,Married,$60K - $80K,Blue,36,3,3,22720,793,1102
708666258,Existing Customer,43,M,4,Unknown,Married,$40K - $60K,Blue,36,5,3,8129,1799,1402
714914583,Existing Customer,40,F,4,Graduate,Single,Less than $40K,Blue,27,6,2,3751,1521,1060
714363858,Existing Customer,54,F,4,High School,Married,Less than $40K,Blue,36,3,5,1594,1411,1459
721347408,Existing Customer,55,F,1,High School,Single,Less than $40K,Blue,43,4,2,2569,1403,1456
809608533,Existing Customer,49,F,4,Post-Graduate,Single,Unknown,Blue,44,6,3,18206,1586,1439
772047183,Existing Customer,45,M,4,High School,Married,$40K - $60K,Blue,34,6,3,3104,1766,1353
714217908,Existing Customer,49,M,3,Graduate,Married,$40K - $60K,Blue,41,5,3,2406,1560,1173
714819183,Existing Customer,63,M,1,Uneducated,Married,$80K - $120K,Blue,36,5,2,24571,1955,1746
716455683,Existing Customer,40,F,3,High School,Single,Less than $40K,Gold,36,3,2,15534,726,1279
710865633,Existing Customer,41,F,2,Graduate,Married,Less than $40K,Silver,33,4,2,12301,2250,1307
752952108,Existing Customer,37,M,4,Graduate,Married,$80K - $120K,Blue,26,6,2,2846,1818,1473
712595433,Existing Customer,58,M,2,Uneducated,Unknown,$120K +,Blue,49,6,2,9788,1794,1805
714982383,Existing Customer,55,M,2,High School,Married,$60K - $80K,Blue,36,4,3,7231,2381,1421
813814008,Existing Customer,53,F,1,High School,Married,Less than $40K,Blue,48,6,3,2324,1576,1272
794545983,Existing Customer,57,M,2,Graduate,Married,$80K - $120K,Blue,40,3,2,12208,1980,1409
708288108,Attrited Customer,43,M,4,Post-Graduate,Unknown,$80K - $120K,Blue,30,2,5,5639,1547,647
715585158,Existing Customer,58,M,1,Graduate,Married,$60K - $80K,Blue,46,3,3,10021,1617,1275
810449883,Existing Customer,64,M,0,Unknown,Married,Less than $40K,Blue,56,6,1,2215,1915,1270
789863208,Existing Customer,54,F,2,Graduate,Married,Less than $40K,Blue,44,3,2,2027,1480,1702
715022133,Existing Customer,53,M,2,Graduate,Married,$60K - $80K,Blue,47,6,2,6363,1162,1256
712506708,Existing Customer,39,F,3,College,Single,Less than $40K,Blue,25,6,1,3920,2008,3178
715699983,Existing Customer,56,M,3,High School,Married,$60K - $80K,Blue,36,5,1,9226,1233,1626
818942433,Existing Customer,54,F,4,Unknown,Divorced,Less than $40K,Blue,49,6,1,9376,1288,1562
712459233,Existing Customer,59,F,1,Post-Graduate,Married,$40K - $60K,Blue,46,5,3,1944,1346,1960
716545383,Existing Customer,42,M,3,Uneducated,Single,$40K - $60K,Blue,36,3,1,9599,1554,1154
721144383,Existing Customer,42,M,4,Graduate,Married,$60K - $80K,Silver,28,5,1,28202,843,1629
821837958,Existing Customer,43,M,3,College,Unknown,$80K - $120K,Blue,39,3,3,24850,1662,1226
804359133,Existing Customer,55,M,0,High School,Married,$120K +,Blue,49,5,3,3805,2233,1743
713308683,Existing Customer,52,M,1,Uneducated,Single,$80K - $120K,Blue,37,5,2,2733,1306,1139
788780958,Existing Customer,46,M,1,Uneducated,Unknown,$40K - $60K,Blue,27,6,3,12781,1253,1073
717354558,Attrited Customer,57,M,2,Uneducated,Married,$120K +,Blue,40,3,3,3106,1120,683
798473808,Existing Customer,48,M,3,College,Married,$80K - $120K,Blue,42,3,3,7477,0,1159
712372158,Existing Customer,45,M,4,Unknown,Married,$120K +,Blue,33,6,1,34516,2086,1859
715192308,Existing Customer,48,M,2,High School,Married,$120K +,Blue,36,6,5,29963,2094,1205
708813033,Existing Customer,47,M,1,Graduate,Single,$40K - $60K,Blue,36,5,3,6509,2033,1409
714639783,Attrited Customer,42,M,3,College,Married,$60K - $80K,Blue,34,3,3,13450,0,1000
709311633,Existing Customer,41,M,2,Graduate,Unknown,$60K - $80K,Silver,36,6,2,27000,0,1209
709470858,Existing Customer,51,M,4,College,Married,$120K +,Silver,31,5,2,34516,1254,1366
717292758,Existing Customer,55,F,2,Graduate,Single,Less than $40K,Blue,47,5,3,6347,0,1161
779241783,Existing Customer,67,M,1,Uneducated,Married,$40K - $60K,Blue,49,4,3,3106,1675,1512
715205358,Existing Customer,39,M,1,Graduate,Married,$60K - $80K,Blue,31,4,1,2536,913,1750
778871508,Existing Customer,54,M,3,Post-Graduate,Single,$60K - $80K,Blue,35,6,3,13048,1954,1170
779462433,Existing Customer,55,F,2,Unknown,Married,Less than $40K,Blue,37,3,3,2453,968,2218
710147958,Existing Customer,47,M,3,High School,Married,$40K - $60K,Silver,36,3,2,16138,1249,1198
709864833,Existing Customer,49,M,2,Post-Graduate,Married,$60K - $80K,Blue,38,3,2,8077,1965,1329
778868958,Attrited Customer,42,F,2,Graduate,Married,Less than $40K,Blue,23,3,3,1929,1673,857
717276708,Existing Customer,57,M,2,Unknown,Single,$80K - $120K,Blue,36,3,3,3127,2517,1470
710004933,Existing Customer,44,M,5,Uneducated,Married,$60K - $80K,Blue,36,3,3,8645,1454,1435
753606108,Existing Customer,56,M,3,Unknown,Single,$60K - $80K,Blue,49,3,1,1438.3,0,1093
710940183,Attrited Customer,49,F,3,Graduate,Married,Less than $40K,Blue,38,6,3,2185,0,715
718927533,Existing Customer,45,M,3,Graduate,Single,$80K - $120K,Blue,32,5,2,24487,2517,1512
719337408,Existing Customer,63,M,0,High School,Married,$60K - $80K,Blue,36,6,2,2567,0,2399
772308408,Existing Customer,44,M,3,Graduate,Single,$80K - $120K,Blue,33,6,3,4131,785,906
712981383,Existing Customer,44,F,4,College,Married,Less than $40K,Silver,37,3,2,10790,1930,1052
790099758,Existing Customer,40,M,3,High School,Married,$40K - $60K,Blue,33,4,3,6884,1001,975
709547658,Attrited Customer,39,M,2,Uneducated,Single,$60K - $80K,Blue,36,5,3,13961,1299,783
778770783,Existing Customer,42,M,4,High School,Married,$80K - $120K,Blue,30,6,1,29801,1916,990
713134458,Existing Customer,54,M,3,High School,Married,$120K +,Blue,43,4,1,13219,0,1097
712159083,Attrited Customer,58,F,4,Unknown,Married,Less than $40K,Blue,46,2,3,2536,0,901
713639958,Existing Customer,46,F,4,Graduate,Divorced,Less than $40K,Blue,36,5,3,9478,820,1327
771180033,Existing Customer,47,F,4,Unknown,Divorced,$40K - $60K,Blue,34,6,1,3502,1851,1814
717916758,Existing Customer,67,F,0,Unknown,Married,Unknown,Blue,56,4,3,10509,2388,1365
711089733,Existing Customer,50,F,2,College,Divorced,Less than $40K,Blue,36,3,3,1491,0,1058
716988633,Existing Customer,55,M,0,High School,Divorced,$60K - $80K,Blue,46,6,1,9734,0,1476
779031033,Existing Customer,46,F,2,Graduate,Married,$40K - $60K,Blue,22,6,1,2305,1627,1230
716302383,Existing Customer,47,F,4,Uneducated,Married,$40K - $60K,Blue,36,3,1,14241,2081,1581
718281408,Existing Customer,36,F,2,Unknown,Married,$40K - $60K,Blue,25,3,1,4789,1257,1534
721333233,Existing Customer,40,M,4,Doctorate,Divorced,$60K - $80K,Blue,34,4,2,23138,1727,1612
794496033,Existing Customer,57,M,2,Unknown,Single,$80K - $120K,Blue,38,6,1,23008,2280,1302
710519433,Existing Customer,48,M,1,Unknown,Divorced,$80K - $120K,Blue,36,3,1,3131,2517,1439
814995933,Existing Customer,58,F,3,Graduate,Married,Less than $40K,Blue,53,5,3,5798,1794,1724
721469433,Existing Customer,48,M,3,Graduate,Single,$40K - $60K,Blue,36,5,2,6880,1390,1784
788386908,Existing Customer,48,M,3,Graduate,Unknown,$80K - $120K,Platinum,41,3,2,34516,1531,1156
717198633,Existing Customer,53,F,2,College,Married,$40K - $60K,Blue,34,6,2,2075,1469,2556
767695083,Existing Customer,50,M,2,Graduate,Married,$80K - $120K,Blue,44,3,3,4589,0,1590
711791583,Attrited Customer,52,F,1,Graduate,Single,Less than $40K,Blue,40,1,2,2317,0,884
712315683,Attrited Customer,53,F,2,Uneducated,Single,Less than $40K,Blue,45,1,1,1981,1518,973
710038008,Existing Customer,56,F,1,Graduate,Single,$40K - $60K,Blue,47,3,2,6038,0,1447
789129033,Existing Customer,44,M,5,Unknown,Single,$80K - $120K,Blue,32,5,3,14910,877,1150
718349058,Existing Customer,49,M,3,High School,Married,$80K - $120K,Blue,39,3,3,29659,1143,1193
789842283,Attrited Customer,54,M,2,Graduate,Married,$60K - $80K,Blue,42,3,3,4320,0,706
714513033,Existing Customer,39,F,1,Unknown,Single,$40K - $60K,Blue,36,6,1,11213,0,1257
714717483,Existing Customer,39,F,3,Uneducated,Divorced,Unknown,Blue,29,5,1,26181,0,1303
714900408,Existing Customer,41,F,4,High School,Single,Less than $40K,Blue,31,3,1,5773,0,1306
719418933,Attrited Customer,53,M,2,Uneducated,Married,$80K - $120K,Blue,36,1,3,4503,0,748
720115683,Existing Customer,47,M,3,Uneducated,Married,$80K - $120K,Blue,36,6,2,29770,1565,1774
779504058,Existing Customer,46,F,2,Post-Graduate,Married,Less than $40K,Blue,28,5,1,5014,1910,1209
795979833,Existing Customer,53,F,1,High School,Married,Less than $40K,Blue,47,6,1,3445,1074,1074
717392358,Existing Customer,60,M,1,Graduate,Married,$80K - $120K,Blue,50,6,2,23412,1078,1786
718640508,Existing Customer,59,F,0,Graduate,Single,Less than $40K,Blue,46,4,1,3044,1611,1456
803366358,Existing Customer,38,M,1,Unknown,Single,$60K - $80K,Blue,29,5,2,14596,2192,1300
709230708,Existing Customer,56,M,4,Uneducated,Single,Less than $40K,Blue,36,3,2,3864,1654,1470
781794708,Attrited Customer,35,M,3,Post-Graduate,Unknown,$80K - $120K,Blue,29,2,1,17030,1911,715
801383808,Existing Customer,50,M,3,Graduate,Single,$60K - $80K,Blue,44,4,2,23090,839,1198
710677608,Existing Customer,53,M,2,Post-Graduate,Unknown,$80K - $120K,Blue,36,4,2,29205,1208,1556
708217758,Existing Customer,63,M,2,Graduate,Married,$60K - $80K,Blue,49,5,2,14035,2061,1606
714272658,Attrited Customer,43,F,2,Uneducated,Single,Less than $40K,Blue,24,2,3,2962,2517,929
717469158,Existing Customer,46,M,2,Unknown,Married,$80K - $120K,Blue,30,6,3,18578,1385,1606
711864783,Existing Customer,61,M,1,Uneducated,Single,$60K - $80K,Blue,46,5,3,2201,1138,1199
719407983,Existing Customer,37,F,0,Post-Graduate,Married,Less than $40K,Blue,25,4,3,2061,1483,2400
710665533,Existing Customer,42,F,5,Doctorate,Married,Unknown,Blue,23,4,2,24602,1660,1337
716804283,Existing Customer,41,M,2,Uneducated,Divorced,$120K +,Blue,29,3,2,15911,896,1270
767294658,Attrited Customer,56,M,2,College,Single,$120K +,Blue,50,2,2,16867,0,654
709122483,Existing Customer,56,M,3,Graduate,Married,$60K - $80K,Blue,37,3,3,2783,1526,1909
708241233,Attrited Customer,52,F,3,Post-Graduate,Single,Less than $40K,Blue,47,3,3,2972,0,922
717860358,Existing Customer,40,F,3,High School,Single,$40K - $60K,Blue,36,5,3,5124,2235,1158
789337233,Existing Customer,63,M,1,Graduate,Married,$40K - $60K,Blue,53,6,6,2880,2362,1323
720902133,Existing Customer,58,M,1,High School,Single,$40K - $60K,Blue,46,4,1,5579,0,1025
721043058,Existing Customer,58,M,4,Unknown,Married,$60K - $80K,Blue,44,5,1,12010,2149,1700
711870333,Existing Customer,46,M,2,Uneducated,Divorced,$80K - $120K,Blue,36,6,3,34516,1597,1628
708398283,Existing Customer,37,F,1,Graduate,Married,$40K - $60K,Blue,29,5,2,4394,885,1377
715878183,Existing Customer,46,M,4,Graduate,Single,$80K - $120K,Blue,35,4,3,18325,723,1517
719451483,Existing Customer,46,F,4,Post-Graduate,Married,Less than $40K,Blue,37,5,3,3773,1972,1528
709110633,Existing Customer,41,M,1,Graduate,Single,$80K - $120K,Blue,29,5,1,21684,1748,1329
721059033,Existing Customer,48,F,3,High School,Divorced,$40K - $60K,Blue,40,4,1,1919,774,1505
779912283,Existing Customer,49,F,3,Graduate,Single,$40K - $60K,Blue,33,5,3,9995,1713,1172
